n,Rare trajectory?,Return,Time,Positions
598,True,-4.4311218855684995,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, -2, -1, -2, -3, -2, -1, -2, -1, -2, -1, 0, -1, 0, -1, 0)"
599,False,-3.661770309019555,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, 0, -1, -2, -1, -2, -1, -2, -3, -2, -1, -2, -3, -4, -3, -2)"
600,False,-5.77396529253287,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, 0, 1, 0, 1, 0, -1, 0, -1, 0, -1, 0, -1, 0, 1, 2)"
601,False,-3.7664346322803843,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, -2, -3, -4, -3, -2, -1, 0, 1, 0, 1, 0, -1, -2, -3, -4, -3, -2)"
602,True,-4.386164111930128,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 0, -1, 0, 1, 0, 1, 0, -1, -2, -1, -2, -1, -2, -1, 0, 1, 0)"
603,True,-3.605754309285464,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, 0, 1, 0, 1, 0, 1, 2, 1, 2, 1, 2, 1, 0, -1, 0)"
604,True,-0.37851244687281776,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, -2, -3, -4, -3, -4, -3, -2, -1, -2, -1, 0, -1, 0, 1, 0, -1, 0)"
605,True,-0.8055134234303656,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, 0, 1, 0, 1, 2, 3, 2, 1, 0, 1, 2, 3, 2, 3, 2, 1, 0)"
606,True,-4.038588379051397,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, 0, 1, 2, 1, 0, -1, -2, -3, -2, -1, -2, -1, 0, -1, 0)"
607,True,-3.686684896310818,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, 1, 2, 3, 2, 1, 0, -1, 0, -1, 0, -1, -2, -1, -2, -1, 0)"
608,True,-2.997555903828556,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, 1, 2, 3, 2, 3, 2, 1, 2, 1, 0, 1, 2, 3, 2, 1, 0)"
609,False,-5.617355783203778,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, -2, -1, 0, 1, 2, 1, 0, -1, -2, -1, 0, 1, 2, 3, 2, 1, 2)"
610,False,-15.032447871036704,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 2, 1, 0, -1, -2, -1, 0, -1, -2, -1, -2, -1, -2, -3, -2, -3, -4)"
611,True,-4.8534993717021955,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 3, 4, 3, 2, 3, 2, 1, 0, 1, 0, -1, -2, -1, -2, -1, 0, -1, 0)"
612,True,-4.032821894931544,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, -2, -1, -2, -3, -2, -1, 0, -1, -2, -1, 0, -1, 0, -1, 0)"
613,True,1.1605843660036346,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 0, 1, 2, 1, 2, 3, 2, 1, 0, -1, -2, -1, 0, -1, -2, -1, 0)"
614,True,-1.5536945306091532,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, 0, 1, 0, 1, 2, 1, 0, 1, 0, -1, 0, 1, 2, 3, 2, 1, 0)"
615,True,-3.3327873714372163,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -3, -2, -1, -2, -1, 0, 1, 0, -1, 0, 1, 0, 1, 0, -1, 0, -1, 0)"
616,True,-1.561965025178481,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, -2, -1, 0, 1, 2, 1, 2, 1, 0, 1, 2, 3, 2, 1, 0, -1, 0)"
617,True,-3.462558954812959,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 2, 3, 2, 3, 2, 3, 4, 5, 4, 3, 2, 1, 2, 1, 0, -1, 0)"
618,True,-3.3490959348694185,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, -1, -2, -1, -2, -1, -2, -1, 0, 1, 2, 1, 2, 1, 0, -1, 0)"
619,True,-1.6307897847945094,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, -1, -2, -1, 0, 1, 2, 1, 0, 1, 0, 1, 0, 1, 0, -1, 0)"
620,True,-2.712956840381164,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, 0, 1, 0, -1, 0, -1, 0, -1, -2, -3, -2, -1, 0, -1, 0)"
621,True,-3.8033832460713857,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 2, 3, 2, 3, 4, 3, 2, 1, 2, 1, 0, 1, 2, 1, 0, -1, 0)"
622,True,-3.498510052598318,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, 1, 0, -1, 0, 1, 0, -1, 0, 1, 0, 1, 2, 1, 0, 1, 0)"
623,True,-1.461652169879661,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, -2, -1, -2, -1, -2, -1, -2, -1, -2, -3, -2, -1, -2, -1, 0)"
624,True,-4.424400089780262,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, 1, 0, -1, 0, 1, 0, -1, -2, -1, 0, -1, -2, -1, 0, -1, 0)"
625,True,-4.332839652306101,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 2, 3, 2, 3, 2, 1, 0, -1, 0, -1, 0, -1, 0, -1, 0, -1, 0)"
626,True,-3.918076929782556,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, 1, 2, 3, 4, 5, 4, 3, 4, 3, 2, 1, 2, 1, 0, -1, 0)"
627,True,-1.708682157508865,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, 1, 0, -1, 0, -1, 0, -1, -2, -3, -4, -3, -2, -1, 0, -1, 0)"
628,False,-99.13320094610903,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, -2, -1, -2, -3, -4, -5, -6, -7, -8, -9, -8, -9, -10, -9, -10)"
629,True,-3.230405457138098,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, 0, -1, 0, -1, -2, -1, 0, -1, -2, -1, 0, -1, 0, -1, 0, -1, 0)"
630,True,-3.6577475264304167,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, -2, -3, -2, -1, 0, -1, 0, -1, 0, -1, -2, -3, -2, -1, 0)"
631,False,-3.4835802442361357,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, 1, 2, 3, 2, 3, 2, 1, 0, -1, 0, -1, -2, -3, -2, -1, -2)"
632,True,-4.494980628175977,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 2, 3, 2, 3, 2, 1, 0, 1, 0, -1, 0, -1, -2, -1, 0, -1, 0)"
633,False,-4.804848636176862,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, -1, -2, -3, -2, -1, 0, 1, 0, -1, -2, -1, 0, -1, 0, -1, -2)"
634,False,-4.371726298167822,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, -1, -2, -1, -2, -1, -2, -3, -2, -1, 0, 1, 2, 1, 0, 1, 2)"
635,True,-2.3170934515258805,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, -2, -1, -2, -3, -2, -1, 0, 1, 0, -1, -2, -1, -2, -1, -2, -1, 0)"
636,True,-2.5450388947047893,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, -2, -1, 0, -1, 0, -1, 0, -1, 0, 1, 0, 1, 0, -1, 0)"
637,True,-4.786607328933345,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, 0, -1, -2, -1, 0, 1, 0, -1, 0, -1, 0, 1, 2, 1, 0, -1, 0)"
638,True,-4.4336855828182475,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 0, -1, -2, -1, -2, -1, 0, -1, 0, -1, -2, -1, 0, -1, 0, -1, 0)"
639,True,-4.8893350552337775,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, 0, -1, -2, -1, -2, -1, 0, -1, -2, -1, 0, -1, -2, -1, 0, -1, 0)"
640,True,-3.508063256801341,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, -1, 0, -1, -2, -1, 0, -1, 0, 1, 0, 1, 2, 1, 0, -1, 0)"
641,True,-2.655516086271384,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, -2, -3, -2, -3, -2, -3, -2, -1, -2, -1, 0, -1, -2, -1, 0, -1, 0)"
642,False,-6.4998309640292815,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, -2, -1, 0, 1, 0, -1, 0, -1, 0, 1, 0, -1, -2, -3, -2)"
643,False,-4.163939848461897,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, 0, -1, 0, -1, 0, 1, 2, 1, 2, 1, 2, 1, 0, -1, 0, 1, 2)"
644,False,-3.161232364073259,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, 1, 0, -1, -2, -3, -4, -5, -6, -5, -4, -3, -2, -3, -2, -1, -2)"
645,True,-4.51526759885981,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, -1, -2, -1, 0, -1, 0, -1, -2, -1, -2, -1, -2, -1, -2, -1, 0)"
646,True,-3.557518185790047,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 0, -1, -2, -3, -2, -1, 0, -1, -2, -1, 0, -1, -2, -3, -2, -1, 0)"
647,True,-1.7640713734353304,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -3, -2, -1, -2, -1, 0, -1, -2, -1, -2, -3, -2, -1, -2, -1, 0, 1, 0)"
648,False,-2.224168239903407,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -3, -4, -3, -2, -3, -4, -3, -2, -1, 0, 1, 0, 1, 2, 1, 2, 3, 2)"
649,True,-2.8440504901087778,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, -2, -3, -4, -5, -4, -3, -4, -3, -2, -1, 0, 1, 2, 3, 2, 1, 0)"
650,True,-3.442024845546914,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 3, 4, 3, 2, 3, 2, 1, 0, -1, -2, -3, -2, -1, 0, -1, -2, -1, 0)"
651,False,-7.653487594719924,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, -1, -2, -1, 0, 1, 0, -1, 0, -1, -2, -1, -2, -1, 0, 1, 2)"
652,False,-6.033973384067247,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, 1, 0, 1, 0, 1, 0, -1, 0, 1, 0, -1, -2, -3, -2, -3, -2)"
653,True,-2.2920333394256733,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, 0, -1, 0, 1, 0, 1, 2, 1, 0, -1, 0, -1, 0, -1, 0, -1, 0)"
654,True,-5.161606487484942,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, -2, -1, -2, -1, 0, -1, 0, 1, 2, 1, 2, 1, 0, -1, 0)"
655,True,-2.2983126434038437,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, 0, 1, 0, -1, -2, -3, -2, -1, -2, -3, -2, -1, -2, -1, 0, -1, 0)"
656,True,-1.551693755654688,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, -2, -1, 0, 1, 0, -1, 0, -1, 0, -1, 0, -1, 0, -1, -2, -1, 0)"
657,True,-2.5551157908502997,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, -2, -1, 0, 1, 0, 1, 0, -1, -2, -3, -2, -1, 0, -1, 0, 1, 0)"
658,False,-2.048358441338749,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 0, 1, 2, 3, 4, 5, 4, 3, 4, 5, 4, 5, 4, 3, 2, 1, 2)"
659,True,-3.864053787317249,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 0, -1, 0, 1, 0, 1, 0, -1, 0, -1, 0, 1, 2, 1, 0, -1, 0)"
660,True,-2.0589956674593988,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -3, -2, -1, 0, -1, 0, 1, 0, -1, 0, 1, 0, -1, 0, -1, 0, 1, 0)"
661,True,-2.2805852125969475,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, 1, 0, -1, 0, 1, 0, 1, 0, 1, 0, -1, 0, -1, 0, -1, 0)"
662,False,-4.872061203896543,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 0, -1, 0, 1, 0, 1, 2, 1, 0, -1, 0, 1, 2, 1, 2, 3, 2)"
663,True,-2.884634174053966,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -3, -2, -1, -2, -1, -2, -1, 0, -1, -2, -1, -2, -3, -2, -1, 0, -1, 0)"
664,True,-2.0891251251206397,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, 1, 2, 3, 2, 1, 0, -1, -2, -3, -4, -3, -2, -1, 0, 1, 0)"
665,False,-14.382114463364868,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, -2, -1, -2, -1, 0, 1, 2, 3, 4, 3, 4, 3, 4, 5, 4, 5, 4)"
666,True,-4.482738544032356,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, -1, -2, -1, 0, 1, 0, -1, -2, -1, 0, -1, -2, -1, -2, -1, 0)"
667,True,-2.4365991845848094,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, -2, -3, -4, -5, -6, -5, -4, -3, -2, -1, 0, -1, -2, -1, 0, -1, 0)"
668,False,-4.413334321554521,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 0, 1, 0, 1, 0, -1, 0, 1, 0, 1, 2, 1, 2, 3, 2, 1, 2)"
669,True,-5.3387905308510835,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 0, -1, -2, -1, 0, 1, 0, -1, -2, -1, -2, -1, 0, -1, 0, -1, 0)"
670,False,-15.090591079002312,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 2, 1, 0, -1, 0, 1, 0, -1, 0, 1, 2, 3, 2, 3, 2, 3, 4)"
671,True,-2.615284653815691,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, -2, -1, 0, -1, -2, -1, 0, -1, 0, 1, 0, 1, 2, 1, 2, 1, 0)"
672,False,-5.66678731767142,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 3, 4, 3, 2, 3, 2, 3, 2, 1, 0, 1, 2, 1, 2, 1, 0, -1, -2)"
673,True,-3.1637469553559967,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 0, 1, 0, 1, 0, 1, 0, -1, -2, -3, -2, -1, -2, -1, 0, 1, 0)"
674,True,-3.227584808716518,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, 0, 1, 0, 1, 0, -1, -2, -3, -2, -1, -2, -3, -2, -1, 0)"
675,True,-3.8406517148162505,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, 0, -1, -2, -1, 0, -1, 0, -1, 0, -1, 0, -1, 0, -1, 0, -1, 0)"
676,False,-6.001234498070049,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, -2, -1, -2, -1, 0, 1, 0, -1, 0, 1, 2, 3, 2, 1, 2, 1, 2)"
677,True,-5.008766049444293,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, -2, -1, -2, -1, 0, -1, 0, -1, -2, -1, -2, -1, 0, 1, 0)"
678,False,-5.078588702771068,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, 0, -1, -2, -3, -2, -1, -2, -1, -2, -1, 0, 1, 2, 3, 2, 1, 2)"
679,True,-4.781130961177446,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 3, 2, 3, 2, 3, 2, 1, 0, -1, -2, -1, -2, -1, -2, -3, -2, -1, 0)"
680,True,-2.8328448864906433,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, -2, -1, 0, 1, 0, 1, 2, 1, 0, 1, 0, -1, -2, -1, 0, -1, 0)"
681,False,-5.53744485130821,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, -2, -1, -2, -1, 0, 1, 2, 1, 2, 1, 2, 1, 2, 3, 4, 3, 2)"
682,False,-17.481537853833643,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 2, 3, 2, 3, 2, 3, 2, 1, 2, 1, 2, 1, 2, 3, 2, 3, 4)"
683,True,-3.8812401086395942,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, 0, -1, 0, 1, 0, 1, 0, -1, 0, -1, -2, -1, -2, -1, 0, 1, 0)"
684,True,-2.1808528522815593,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, 1, 2, 3, 2, 1, 2, 1, 0, 1, 0, -1, -2, -3, -2, -1, 0)"
685,True,-1.8720985424811587,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, 1, 2, 3, 2, 1, 0, 1, 0, 1, 0, 1, 0, -1, 0, 1, 0)"
686,False,-6.264401902654099,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, -2, -1, -2, -1, 0, -1, 0, 1, 2, 1, 0, -1, 0, 1, 2)"
687,True,-5.276644637652666,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, 1, 0, -1, 0, 1, 0, -1, -2, -1, -2, -1, -2, -1, 0, -1, 0)"
688,True,-3.098221779161574,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 2, 3, 2, 3, 2, 1, 0, -1, 0, 1, 0, -1, 0, -1, -2, -1, 0)"
689,True,-5.269687728227073,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, -1, -2, -1, -2, -1, 0, -1, 0, -1, -2, -1, -2, -1, 0, -1, 0)"
690,False,-3.9518194318334343,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, -1, -2, -1, -2, -3, -2, -1, -2, -1, -2, -3, -2, -3, -4, -3, -2)"
691,True,-3.8783052158078717,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, -2, -1, -2, -1, 0, 1, 2, 3, 4, 3, 2, 1, 2, 1, 2, 1, 0)"
692,True,-1.014041262999407,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -3, -2, -1, 0, -1, -2, -1, 0, -1, -2, -1, 0, -1, 0, 1, 0, -1, 0)"
693,True,-0.7484735087363368,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, -2, -3, -2, -1, -2, -1, 0, 1, 0, -1, 0, -1, 0, -1, 0, 1, 0)"
694,True,-2.68258455072712,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 0, 1, 0, -1, -2, -1, 0, -1, 0, -1, 0, 1, 2, 1, 2, 1, 0, -1, 0)"
